customer_id,wilayah,kelompok_usia,jenis_kelamin,segmen_pekerjaan,thin_file,lama_riwayat_kredit_bulan,jumlah_fasilitas_kredit_aktif,rasio_utang_pendapatan,riwayat_keterlambatan_90hari,konsistensi_isi_ulang_pulsa,lama_kepemilikan_nomor_bulan,rata_rata_pulsa_bulanan_rp,frekuensi_transaksi_ecommerce_bulanan,rating_rata_penjual_pembeli,rasio_retur_pembelian,rata_rata_kas_masuk_bulanan_rp,volatilitas_kas_cv,jumlah_hari_kas_negatif_per_bulan,default_flag
CUST107636,Jawa Non-Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.386,,0.868,58.0,90000.0,4,5.0,0.015,1650000.0,0.189,2,0
CUST107637,Luar Jawa Lainnya,46-55,P,Karyawan Formal,0,50.0,3,0.462,0,0.505,63.0,27000.0,7,4.18,0.011,8890000.0,0.258,0,1
CUST107638,Sumatra,26-35,L,Karyawan Formal,0,15.0,2,0.563,0,0.587,62.0,13000.0,5,3.57,0.099,1780000.0,0.215,1,0
CUST107639,Jawa Non-Jabodetabek,36-45,P,UMKM/Wirausaha,1,0.0,0,0.202,,0.493,49.0,33000.0,4,4.55,0.181,2260000.0,0.353,3,0
CUST107640,Jabodetabek,26-35,L,Karyawan Formal,0,34.0,1,0.658,1,0.585,22.0,24000.0,4,4.13,0.041,1380000.0,0.199,2,0
CUST107641,Luar Jawa Lainnya,26-35,P,Karyawan Formal,0,56.0,4,0.38,0,0.617,64.0,22000.0,9,4.73,0.022,2910000.0,0.188,0,0
CUST107642,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,33.0,2,0.376,0,0.791,44.0,29000.0,5,4.58,0.028,1930000.0,0.173,1,0
CUST107643,Kalimantan,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.224,,0.439,70.0,19000.0,6,5.0,0.24,830000.0,0.157,4,0
CUST107644,Kalimantan,18-25,P,UMKM/Wirausaha,1,0.0,0,0.112,,0.724,42.0,24000.0,3,4.18,0.092,2600000.0,0.369,2,0
CUST107645,Jabodetabek,36-45,L,UMKM/Wirausaha,0,146.0,1,0.097,0,1.0,38.0,49000.0,4,4.32,0.021,920000.0,0.576,0,0
CUST107646,Jabodetabek,46-55,L,UMKM/Wirausaha,1,0.0,0,0.672,,0.537,90.0,13000.0,8,4.09,0.064,5790000.0,0.414,3,1
CUST107647,Jawa Non-Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.608,,0.777,102.0,23000.0,7,4.38,0.133,2090000.0,0.317,0,1
CUST107648,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,49.0,3,0.463,0,0.64,155.0,56000.0,11,5.0,0.198,1220000.0,0.083,0,0
CUST107649,Kalimantan,18-25,P,Karyawan Formal,0,24.0,0,0.151,1,0.692,59.0,29000.0,3,4.57,0.044,3470000.0,0.136,1,0
CUST107650,Sulawesi,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.331,,0.862,98.0,49000.0,6,4.14,0.086,4010000.0,0.207,0,0
CUST107651,Jabodetabek,26-35,P,UMKM/Wirausaha,0,50.0,0,0.084,0,0.766,74.0,19000.0,3,3.72,0.018,4620000.0,0.567,4,0
CUST107652,Sumatra,36-45,P,Pekerja Informal/Gig,0,78.0,1,0.241,0,0.812,104.0,32000.0,5,3.91,0.095,1630000.0,0.069,1,0
CUST107653,Jabodetabek,46-55,L,UMKM/Wirausaha,1,0.0,0,0.066,,0.483,163.0,24000.0,10,4.26,0.16,4090000.0,0.26,5,0
CUST107654,Jabodetabek,36-45,P,Pekerja Informal/Gig,0,40.0,1,0.277,2,0.59,109.0,41000.0,8,3.97,0.032,1600000.0,0.263,1,0
CUST107655,Kalimantan,36-45,L,UMKM/Wirausaha,1,0.0,0,0.286,,0.884,23.0,29000.0,2,4.05,0.121,1840000.0,0.315,3,0
CUST107656,Kalimantan,36-45,L,Karyawan Formal,0,27.0,0,0.234,1,0.508,89.0,22000.0,4,4.35,0.194,1300000.0,0.306,0,0
CUST107657,Kalimantan,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.183,,0.761,18.0,34000.0,2,3.9,0.039,2830000.0,0.146,0,0
CUST107658,Jabodetabek,26-35,L,UMKM/Wirausaha,0,39.0,3,0.321,0,0.894,69.0,44000.0,4,4.11,0.223,2650000.0,0.475,6,1
CUST107659,Sumatra,18-25,L,Karyawan Formal,0,37.0,2,0.445,1,0.844,67.0,63000.0,6,5.0,0.058,500000.0,0.053,0,0
CUST107660,Jawa Non-Jabodetabek,26-35,L,Karyawan Formal,0,36.0,2,0.58,0,0.591,159.0,64000.0,9,4.61,0.268,2280000.0,0.225,0,0
CUST107661,Luar Jawa Lainnya,46-55,P,UMKM/Wirausaha,1,0.0,0,0.224,,0.534,56.0,84000.0,2,4.57,0.127,10210000.0,0.327,3,1
CUST107662,Sumatra,26-35,L,Karyawan Formal,0,56.0,2,0.456,1,0.755,76.0,13000.0,2,3.64,0.03,2210000.0,0.258,0,0
CUST107663,Luar Jawa Lainnya,26-35,L,Karyawan Formal,0,157.0,3,0.453,0,0.418,73.0,65000.0,4,4.58,0.089,1710000.0,0.16,1,0
CUST107664,Jabodetabek,26-35,L,Karyawan Formal,0,26.0,3,0.414,0,0.525,97.0,39000.0,3,4.34,0.187,3290000.0,0.021,2,0
CUST107665,Jawa Non-Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.508,,0.595,90.0,42000.0,4,4.58,0.091,1620000.0,0.133,0,1
CUST107666,Kalimantan,56+,L,UMKM/Wirausaha,0,55.0,2,0.377,1,0.942,50.0,37000.0,8,4.08,0.08,3290000.0,0.451,3,0
CUST107667,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,22.0,3,0.345,1,0.436,27.0,33000.0,7,4.75,0.077,1350000.0,0.206,1,0
CUST107668,Sumatra,36-45,P,Karyawan Formal,0,30.0,0,0.456,0,0.758,32.0,78000.0,2,5.0,0.044,2000000.0,0.33,2,0
CUST107669,Sumatra,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.69,,0.768,110.0,66000.0,3,3.99,0.335,1610000.0,0.216,0,1
CUST107670,Luar Jawa Lainnya,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.073,,0.924,56.0,108000.0,4,4.69,0.093,2080000.0,0.123,1,0
CUST107671,Jabodetabek,26-35,L,Karyawan Formal,0,81.0,0,0.38,2,1.0,84.0,54000.0,6,3.98,0.011,1600000.0,0.253,0,0
CUST107672,Luar Jawa Lainnya,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.271,,0.386,51.0,24000.0,3,4.41,0.114,1960000.0,0.089,1,0
CUST107673,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,11.0,0,0.155,0,0.83,42.0,57000.0,6,3.57,0.036,5420000.0,0.295,1,0
CUST107674,Jawa Non-Jabodetabek,36-45,L,Karyawan Formal,0,38.0,4,0.444,0,0.587,183.0,32000.0,5,4.11,0.02,2390000.0,0.219,2,0
CUST107675,Sumatra,18-25,P,Karyawan Formal,0,66.0,1,0.291,1,0.801,85.0,50000.0,6,4.71,0.028,2850000.0,0.179,0,0
CUST107676,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.262,,0.477,130.0,62000.0,4,4.9,0.033,1190000.0,0.243,2,0
CUST107677,Luar Jawa Lainnya,36-45,P,Pekerja Informal/Gig,0,39.0,1,0.408,0,0.651,53.0,37000.0,3,5.0,0.107,2600000.0,0.273,1,0
CUST107678,Luar Jawa Lainnya,36-45,L,UMKM/Wirausaha,0,80.0,5,0.491,1,0.94,151.0,21000.0,0,4.21,0.035,4480000.0,0.416,3,1
CUST107679,Luar Jawa Lainnya,26-35,L,UMKM/Wirausaha,1,0.0,0,0.153,,0.354,35.0,60000.0,4,4.56,0.069,8860000.0,0.497,3,0
CUST107680,Luar Jawa Lainnya,18-25,P,Karyawan Formal,0,32.0,2,0.387,1,0.763,66.0,41000.0,3,3.78,0.045,4740000.0,0.232,0,1
CUST107681,Sumatra,46-55,L,Karyawan Formal,0,42.0,2,0.603,0,0.826,35.0,18000.0,3,4.61,0.05,2510000.0,0.264,0,1
CUST107682,Jawa Non-Jabodetabek,36-45,L,Karyawan Formal,0,29.0,2,0.379,0,0.97,60.0,115000.0,3,4.4,0.056,3310000.0,0.285,1,0
CUST107683,Sulawesi,26-35,L,Pekerja Informal/Gig,0,89.0,1,0.33,1,0.748,27.0,47000.0,7,4.67,0.045,2900000.0,0.22,1,0
CUST107684,Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.316,,0.743,21.0,40000.0,3,3.48,0.078,2140000.0,0.458,4,1
CUST107685,Sulawesi,18-25,P,UMKM/Wirausaha,1,0.0,0,0.02,,0.87,51.0,24000.0,3,3.89,0.045,1890000.0,0.328,0,0
CUST107686,Jawa Non-Jabodetabek,26-35,P,Pekerja Informal/Gig,0,27.0,1,0.02,0,1.0,93.0,37000.0,5,4.14,0.053,2660000.0,0.345,1,0
CUST107687,Sumatra,26-35,P,Karyawan Formal,0,28.0,0,0.523,0,0.7,81.0,48000.0,3,4.44,0.017,550000.0,0.244,0,0
CUST107688,Jawa Non-Jabodetabek,18-25,P,Karyawan Formal,0,20.0,3,0.707,0,0.775,65.0,44000.0,10,4.49,0.041,2410000.0,0.265,2,0
CUST107689,Jawa Non-Jabodetabek,26-35,P,UMKM/Wirausaha,0,62.0,4,0.638,0,0.757,96.0,59000.0,6,3.25,0.039,3100000.0,0.251,4,1
CUST107690,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.694,,0.459,59.0,39000.0,6,5.0,0.019,2690000.0,0.316,1,1
CUST107691,Jawa Non-Jabodetabek,56+,P,Karyawan Formal,1,0.0,0,0.294,,0.555,25.0,10000.0,4,3.68,0.013,2340000.0,0.02,1,0
CUST107692,Jawa Non-Jabodetabek,36-45,P,Karyawan Formal,0,28.0,4,0.326,0,0.502,55.0,31000.0,3,4.24,0.155,1670000.0,0.268,0,0
CUST107693,Jabodetabek,36-45,L,Karyawan Formal,0,22.0,1,0.135,0,0.818,29.0,30000.0,6,4.63,0.057,1440000.0,0.222,1,0
CUST107694,Jabodetabek,46-55,P,Pekerja Informal/Gig,1,0.0,0,0.161,,0.656,64.0,18000.0,3,4.4,0.114,3370000.0,0.256,0,0
CUST107695,Sumatra,26-35,L,Karyawan Formal,0,51.0,3,0.488,1,0.641,110.0,24000.0,2,4.8,0.091,3150000.0,0.275,1,0
CUST107696,Jawa Non-Jabodetabek,36-45,L,UMKM/Wirausaha,1,0.0,0,0.225,,0.8,58.0,21000.0,3,5.0,0.118,10460000.0,0.476,1,0
CUST107697,Sulawesi,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.253,,0.531,43.0,22000.0,6,4.11,0.081,2380000.0,0.089,1,0
CUST107698,Jabodetabek,18-25,L,UMKM/Wirausaha,0,51.0,2,0.295,0,0.676,57.0,40000.0,5,3.97,0.024,1960000.0,0.244,3,0
CUST107699,Sumatra,36-45,L,Karyawan Formal,0,24.0,2,0.515,0,0.871,54.0,23000.0,10,4.87,0.127,620000.0,0.02,0,0
CUST107700,Jabodetabek,26-35,L,Karyawan Formal,1,0.0,0,0.353,,0.732,48.0,76000.0,1,4.22,0.115,4100000.0,0.078,1,1
CUST107701,Sumatra,36-45,P,Karyawan Formal,1,0.0,0,0.244,,0.877,32.0,35000.0,4,4.4,0.021,4640000.0,0.217,1,0
CUST107702,Sumatra,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.353,,0.351,61.0,23000.0,3,4.51,0.019,1820000.0,0.276,2,0
CUST107703,Sumatra,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.512,,0.744,71.0,87000.0,0,4.14,0.118,2130000.0,0.08,0,0
CUST107704,Jawa Non-Jabodetabek,26-35,L,Karyawan Formal,0,53.0,0,0.241,1,0.712,136.0,30000.0,3,3.96,0.027,5590000.0,0.243,1,0
CUST107705,Sumatra,36-45,L,UMKM/Wirausaha,1,0.0,0,0.174,,0.791,22.0,51000.0,3,4.32,0.133,980000.0,0.112,1,0
CUST107706,Jabodetabek,36-45,L,Karyawan Formal,0,54.0,0,0.184,0,0.439,108.0,35000.0,7,4.17,0.013,2210000.0,0.397,2,0
CUST107707,Jawa Non-Jabodetabek,46-55,L,UMKM/Wirausaha,1,0.0,0,0.705,,0.588,25.0,50000.0,2,4.23,0.18,3580000.0,0.455,5,1
CUST107708,Jawa Non-Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.215,,0.464,47.0,28000.0,5,4.92,0.239,2680000.0,0.604,5,1
CUST107709,Sumatra,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.353,,0.612,73.0,59000.0,6,4.18,0.042,5490000.0,0.222,2,0
CUST107710,Jawa Non-Jabodetabek,26-35,L,UMKM/Wirausaha,0,24.0,1,0.02,1,1.0,123.0,32000.0,4,3.69,0.044,5070000.0,0.51,6,1
CUST107711,Kalimantan,18-25,L,Karyawan Formal,0,24.0,1,0.767,1,0.638,161.0,61000.0,4,4.29,0.05,4270000.0,0.18,1,1
CUST107712,Jawa Non-Jabodetabek,36-45,P,UMKM/Wirausaha,1,0.0,0,0.244,,0.503,127.0,47000.0,5,4.01,0.029,2520000.0,0.584,6,1
CUST107713,Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.438,,0.434,132.0,28000.0,5,4.87,0.034,1490000.0,0.19,0,0
CUST107714,Jabodetabek,18-25,L,UMKM/Wirausaha,1,0.0,0,0.333,,0.539,96.0,13000.0,6,5.0,0.083,3940000.0,0.457,4,1
CUST107715,Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.217,,0.66,8.0,15000.0,4,4.3,0.031,3600000.0,0.229,0,1
CUST107716,Sumatra,46-55,P,UMKM/Wirausaha,0,33.0,1,0.473,0,0.831,64.0,48000.0,9,4.27,0.005,3170000.0,0.397,2,0
CUST107717,Sulawesi,46-55,L,UMKM/Wirausaha,1,0.0,0,0.243,,0.798,33.0,38000.0,6,4.51,0.02,2680000.0,0.368,2,0
CUST107718,Kalimantan,56+,P,UMKM/Wirausaha,1,0.0,0,0.523,,0.844,177.0,73000.0,4,4.5,0.076,4100000.0,0.38,4,1
CUST107719,Jawa Non-Jabodetabek,26-35,P,Pekerja Informal/Gig,0,18.0,3,0.82,0,0.921,50.0,27000.0,4,4.23,0.102,4870000.0,0.257,2,0
CUST107720,Jabodetabek,26-35,L,UMKM/Wirausaha,0,22.0,2,0.507,0,0.841,88.0,75000.0,3,4.42,0.068,5060000.0,0.434,0,0
CUST107721,Sulawesi,46-55,L,UMKM/Wirausaha,0,28.0,1,0.199,1,0.876,125.0,33000.0,6,4.21,0.057,3760000.0,0.374,6,0
CUST107722,Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.31,,1.0,47.0,55000.0,3,4.03,0.019,1900000.0,0.099,1,0
CUST107723,Jawa Non-Jabodetabek,26-35,L,Karyawan Formal,0,64.0,1,0.048,1,0.804,103.0,21000.0,4,4.67,0.453,4550000.0,0.057,2,0
CUST107724,Sulawesi,26-35,P,Karyawan Formal,0,17.0,1,0.02,0,0.711,64.0,97000.0,7,4.36,0.233,2700000.0,0.387,0,0
CUST107725,Jawa Non-Jabodetabek,36-45,P,Karyawan Formal,0,115.0,2,0.113,0,0.701,68.0,32000.0,3,4.46,0.045,2680000.0,0.392,1,0
CUST107726,Jabodetabek,36-45,L,UMKM/Wirausaha,0,50.0,4,0.36,1,0.615,26.0,58000.0,4,4.01,0.009,2900000.0,0.167,7,0
CUST107727,Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.411,,0.525,38.0,65000.0,4,3.54,0.009,2900000.0,0.298,2,0
CUST107728,Sumatra,18-25,L,UMKM/Wirausaha,0,33.0,3,0.407,0,0.398,77.0,39000.0,4,4.11,0.122,2180000.0,0.442,3,1
CUST107729,Jabodetabek,36-45,L,UMKM/Wirausaha,0,84.0,2,0.437,0,1.0,160.0,78000.0,5,3.68,0.043,2440000.0,0.326,7,0
CUST107730,Sumatra,36-45,P,Karyawan Formal,0,31.0,2,0.378,1,0.549,79.0,34000.0,6,4.01,0.006,7600000.0,0.122,1,1
CUST107731,Jawa Non-Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.495,,0.864,121.0,44000.0,2,4.72,0.069,5510000.0,0.244,1,0
CUST107732,Jawa Non-Jabodetabek,26-35,L,Karyawan Formal,0,33.0,0,0.383,0,0.722,35.0,59000.0,2,4.62,0.216,4440000.0,0.203,0,0
CUST107733,Jabodetabek,56+,P,Karyawan Formal,1,0.0,0,0.214,,0.688,71.0,21000.0,9,4.94,0.132,5580000.0,0.283,0,0
CUST107734,Sulawesi,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.504,,0.766,87.0,46000.0,7,4.06,0.04,4300000.0,0.207,2,0
CUST107735,Jawa Non-Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.149,,0.729,83.0,22000.0,3,4.54,0.189,2330000.0,0.02,4,0
CUST107736,Kalimantan,36-45,L,Karyawan Formal,0,76.0,2,0.182,0,0.308,122.0,31000.0,2,5.0,0.045,1300000.0,0.307,0,0
CUST107737,Jawa Non-Jabodetabek,56+,L,UMKM/Wirausaha,0,36.0,3,0.72,1,0.744,34.0,10000.0,6,4.48,0.057,7390000.0,0.409,1,1
CUST107738,Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.165,,0.846,57.0,12000.0,3,4.63,0.074,2450000.0,0.068,0,0
CUST107739,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,15.0,1,0.505,0,0.838,49.0,47000.0,3,4.47,0.008,2950000.0,0.257,1,0
CUST107740,Sumatra,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.453,,0.519,61.0,13000.0,5,3.94,0.018,3440000.0,0.18,3,1
CUST107741,Jawa Non-Jabodetabek,46-55,P,Karyawan Formal,0,57.0,0,0.146,1,0.829,46.0,54000.0,8,4.57,0.087,4820000.0,0.122,2,0
CUST107742,Sulawesi,18-25,L,UMKM/Wirausaha,0,50.0,0,0.837,0,0.521,125.0,64000.0,3,3.25,0.062,4920000.0,0.45,1,0
CUST107743,Luar Jawa Lainnya,26-35,P,Karyawan Formal,1,0.0,0,0.302,,0.0,24.0,17000.0,3,4.3,0.014,3570000.0,0.278,0,0
CUST107744,Kalimantan,26-35,P,Karyawan Formal,0,57.0,3,0.279,0,0.345,70.0,44000.0,3,4.64,0.032,1400000.0,0.361,0,0
CUST107745,Sumatra,36-45,P,Karyawan Formal,0,57.0,4,0.287,1,0.362,59.0,42000.0,5,4.3,0.004,2440000.0,0.32,1,0
CUST107746,Sumatra,36-45,L,Karyawan Formal,0,50.0,2,0.433,0,1.0,67.0,59000.0,4,4.53,0.03,1730000.0,0.154,0,0
CUST107747,Sumatra,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.225,,0.726,140.0,87000.0,6,4.29,0.106,1210000.0,0.32,5,0
CUST107748,Jawa Non-Jabodetabek,26-35,P,UMKM/Wirausaha,1,0.0,0,0.096,,0.355,91.0,69000.0,4,4.85,0.117,3990000.0,0.323,2,0
CUST107749,Sulawesi,36-45,L,Karyawan Formal,0,35.0,1,0.47,1,0.867,88.0,51000.0,6,4.25,0.03,1280000.0,0.312,0,0
CUST107750,Sulawesi,18-25,P,UMKM/Wirausaha,1,0.0,0,0.124,,0.888,94.0,41000.0,5,2.98,0.143,8110000.0,0.394,3,0
CUST107751,Jabodetabek,36-45,L,Karyawan Formal,0,34.0,2,0.088,0,0.83,99.0,43000.0,7,3.99,0.05,500000.0,0.117,2,0
CUST107752,Luar Jawa Lainnya,26-35,L,UMKM/Wirausaha,1,0.0,0,0.235,,0.593,74.0,37000.0,5,4.37,0.233,2250000.0,0.458,3,1
CUST107753,Sulawesi,46-55,P,UMKM/Wirausaha,1,0.0,0,0.775,,0.778,90.0,64000.0,4,4.71,0.08,2200000.0,0.49,6,0
CUST107754,Jawa Non-Jabodetabek,26-35,L,UMKM/Wirausaha,0,6.0,1,0.276,0,0.521,76.0,18000.0,4,3.49,0.02,3820000.0,0.31,3,0
CUST107755,Luar Jawa Lainnya,36-45,P,UMKM/Wirausaha,1,0.0,0,0.65,,0.685,41.0,129000.0,4,4.33,0.096,2760000.0,0.54,2,1
CUST107756,Jabodetabek,18-25,L,UMKM/Wirausaha,1,0.0,0,0.328,,0.723,154.0,22000.0,3,4.07,0.06,5540000.0,0.303,0,1
CUST107757,Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.365,,0.307,108.0,43000.0,2,4.22,0.053,1950000.0,0.279,2,0
CUST107758,Jawa Non-Jabodetabek,36-45,P,UMKM/Wirausaha,0,91.0,2,0.39,0,0.574,77.0,43000.0,4,4.16,0.04,3640000.0,0.393,4,0
CUST107759,Sumatra,36-45,P,Karyawan Formal,1,0.0,0,0.236,,0.699,27.0,83000.0,5,4.12,0.029,2220000.0,0.133,1,0
CUST107760,Jawa Non-Jabodetabek,46-55,P,Karyawan Formal,0,54.0,1,0.354,2,0.376,44.0,20000.0,3,4.63,0.02,2490000.0,0.174,1,0
CUST107761,Luar Jawa Lainnya,36-45,L,Karyawan Formal,0,31.0,5,0.448,0,0.516,145.0,37000.0,1,4.79,0.051,1550000.0,0.165,1,0
CUST107762,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.387,,0.521,60.0,63000.0,4,3.99,0.166,8980000.0,0.078,1,0
CUST107763,Jawa Non-Jabodetabek,46-55,P,Pekerja Informal/Gig,1,0.0,0,0.235,,0.346,47.0,55000.0,2,4.94,0.025,1730000.0,0.134,1,0
CUST107764,Sumatra,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.52,,0.933,39.0,36000.0,5,3.91,0.001,1630000.0,0.413,0,1
CUST107765,Jabodetabek,46-55,P,Pekerja Informal/Gig,1,0.0,0,0.02,,0.782,59.0,37000.0,4,4.06,0.15,1370000.0,0.276,1,0
CUST107766,Kalimantan,26-35,P,Pekerja Informal/Gig,0,30.0,2,0.465,0,0.593,86.0,16000.0,5,3.56,0.022,1730000.0,0.213,0,1
CUST107767,Jawa Non-Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.425,,0.893,83.0,65000.0,6,4.52,0.039,4040000.0,0.769,3,1
CUST107768,Luar Jawa Lainnya,46-55,L,UMKM/Wirausaha,1,0.0,0,0.365,,0.888,46.0,44000.0,4,4.08,0.03,2840000.0,0.463,2,1
CUST107769,Kalimantan,18-25,L,UMKM/Wirausaha,0,58.0,3,0.559,0,0.481,77.0,21000.0,2,4.78,0.031,3360000.0,0.315,2,0
CUST107770,Jabodetabek,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.42,,0.961,41.0,17000.0,11,3.85,0.091,1930000.0,0.327,0,1
CUST107771,Jabodetabek,18-25,L,Pekerja Informal/Gig,0,18.0,0,0.02,1,0.881,106.0,45000.0,3,4.77,0.08,4490000.0,0.356,0,0
CUST107772,Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.496,,0.856,146.0,55000.0,5,3.4,0.006,3300000.0,0.02,2,1
CUST107773,Luar Jawa Lainnya,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.352,,0.878,81.0,21000.0,5,4.35,0.056,2550000.0,0.228,1,0
CUST107774,Kalimantan,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.373,,1.0,98.0,24000.0,7,5.0,0.009,8120000.0,0.251,0,0
CUST107775,Jawa Non-Jabodetabek,18-25,P,Karyawan Formal,0,85.0,1,0.395,0,0.86,12.0,24000.0,6,5.0,0.079,2840000.0,0.169,0,0
CUST107776,Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.368,,0.85,61.0,27000.0,6,5.0,0.096,6660000.0,0.481,0,0
CUST107777,Sulawesi,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.147,,0.644,116.0,54000.0,7,4.29,0.047,4020000.0,0.32,1,0
CUST107778,Jabodetabek,18-25,P,UMKM/Wirausaha,0,76.0,0,0.242,0,0.597,116.0,55000.0,5,4.09,0.052,5300000.0,0.481,3,0
CUST107779,Kalimantan,18-25,P,UMKM/Wirausaha,0,28.0,2,0.506,1,0.883,86.0,30000.0,3,4.05,0.074,5490000.0,0.283,4,0
CUST107780,Kalimantan,46-55,P,UMKM/Wirausaha,0,21.0,1,0.345,0,0.572,56.0,35000.0,2,4.51,0.123,5480000.0,0.498,2,0
CUST107781,Jawa Non-Jabodetabek,36-45,P,Karyawan Formal,0,46.0,0,0.381,0,0.978,78.0,21000.0,4,5.0,0.068,2600000.0,0.289,0,0
CUST107782,Sumatra,26-35,L,Pekerja Informal/Gig,0,107.0,2,0.471,1,0.593,74.0,44000.0,2,5.0,0.003,5440000.0,0.26,2,0
CUST107783,Jabodetabek,26-35,P,Pekerja Informal/Gig,0,37.0,2,0.309,0,1.0,131.0,38000.0,1,4.32,0.034,3500000.0,0.223,1,0
CUST107784,Jawa Non-Jabodetabek,18-25,P,UMKM/Wirausaha,1,0.0,0,0.547,,0.839,131.0,24000.0,2,4.33,0.061,2540000.0,0.481,2,1
CUST107785,Luar Jawa Lainnya,26-35,L,Karyawan Formal,0,24.0,0,0.39,1,0.573,52.0,82000.0,2,3.78,0.124,5980000.0,0.174,0,1
CUST107786,Kalimantan,26-35,P,Karyawan Formal,0,31.0,2,0.15,0,0.463,79.0,64000.0,11,3.75,0.121,2000000.0,0.343,0,0
CUST107787,Sulawesi,46-55,L,UMKM/Wirausaha,0,37.0,2,0.291,0,0.45,34.0,26000.0,2,4.75,0.249,2800000.0,0.227,2,1
CUST107788,Sumatra,36-45,P,Karyawan Formal,1,0.0,0,0.279,,0.825,44.0,48000.0,4,4.26,0.038,3060000.0,0.168,2,0
CUST107789,Jabodetabek,26-35,L,Karyawan Formal,0,49.0,2,0.362,0,0.992,115.0,96000.0,3,4.72,0.212,1450000.0,0.366,1,0
CUST107790,Kalimantan,18-25,P,Karyawan Formal,1,0.0,0,0.155,,0.409,42.0,62000.0,2,4.46,0.039,7190000.0,0.02,0,0
CUST107791,Sumatra,36-45,L,Karyawan Formal,0,39.0,1,0.673,0,0.889,116.0,41000.0,1,4.26,0.075,4250000.0,0.25,2,0
CUST107792,Jabodetabek,56+,L,Karyawan Formal,0,52.0,2,0.499,0,0.809,33.0,45000.0,4,4.38,0.001,1490000.0,0.106,0,0
CUST107793,Jawa Non-Jabodetabek,18-25,L,Pekerja Informal/Gig,0,83.0,1,0.393,0,0.985,200.0,43000.0,5,5.0,0.041,5760000.0,0.23,1,0
CUST107794,Sumatra,46-55,P,UMKM/Wirausaha,1,0.0,0,0.368,,0.873,32.0,54000.0,4,4.82,0.043,14970000.0,0.535,2,1
CUST107795,Kalimantan,26-35,P,UMKM/Wirausaha,0,8.0,0,0.524,0,0.861,108.0,51000.0,3,4.6,0.269,2500000.0,0.315,4,0
CUST107796,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.075,,0.77,55.0,16000.0,7,4.74,0.019,1080000.0,0.199,2,0
CUST107797,Sulawesi,26-35,L,UMKM/Wirausaha,0,38.0,2,0.405,1,0.791,32.0,87000.0,5,5.0,0.092,8360000.0,0.699,3,1
CUST107798,Jawa Non-Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.13,,0.664,25.0,24000.0,8,4.85,0.273,2180000.0,0.116,1,0
CUST107799,Jabodetabek,26-35,P,Karyawan Formal,0,15.0,3,0.512,0,0.577,74.0,20000.0,2,5.0,0.009,2040000.0,0.241,0,0
